过账日期,工厂编码,物料编码,物料品牌,物料类型,物料品类,库存量
2020-05-24,2003,1192,5001,3000,4016,1.5
2020-05-24,2003,1200,5001,3000,4016,6.26
2020-05-24,2003,1201,5001,3000,4016,21.88000000000001
2020-05-24,2003,1204,5001,3000,4016,3.61
2020-05-24,2003,1207,5001,3000,4016,0.91
2020-05-24,2003,1219,5001,3000,4016,1.04
2020-05-24,2003,1220,5001,3000,4016,4.2
2020-05-24,2003,1229,5002,3000,4016,1.62
2020-05-24,2003,1231,5010,3000,4015,5.09
2020-05-24,2003,1232,5010,3000,4015,23.57
2020-05-24,2003,1233,5010,3000,4015,62.39000000000001
2020-05-24,2003,1234,5010,3000,4015,0.45
2020-05-24,2003,1236,5010,3000,4015,13.669999999999998
2020-05-24,2003,1237,5010,3000,4015,33.9
2020-05-24,2003,1252,5001,3002,4013,0.37
2020-05-24,2003,1261,5001,3000,4016,0.29
2020-05-24,2003,1267,5001,3000,4015,3.3500000000000005
2020-05-24,2003,1268,5001,3000,4015,1.85
2020-05-24,2003,1269,5001,3000,4015,12.759999999999994
2020-05-24,2003,1273,5001,3000,4016,0.61
2020-05-24,2003,1283,5001,3000,4016,0.53
2020-05-24,2004,1000,5000,3002,4014,0.16
2020-05-24,2004,1001,5000,3002,4006,2.05
2020-05-24,2004,1003,5000,3002,4005,10.66
2020-05-24,2004,1007,5000,3002,4009,5.79
2020-05-24,2004,1010,5000,3002,4013,2.54
2020-05-24,2004,1012,5000,3002,4008,3.0900000000000003
2020-05-24,2004,1027,5001,3002,4014,4.809999999999997
2020-05-24,2004,1029,5001,3002,4006,40.990000000000016
2020-05-24,2004,1031,5001,3002,4010,52.06000000000001
2020-05-24,2004,1034,5001,3002,4009,13.489999999999998
2020-05-24,2004,1037,5001,3002,4002,104.01
2020-05-24,2004,1038,5001,3002,4006,22.64999999999999
2020-05-24,2004,1040,5001,3002,4014,3.2699999999999982
2020-05-24,2004,1041,5001,3002,4014,2.7199999999999984
2020-05-24,2004,1042,5001,3002,4006,19.480000000000004
2020-05-24,2004,1044,5001,3002,4008,24.71999999999999
2020-05-24,2004,1048,5001,3002,4014,1.8300000000000003
2020-05-24,2004,1050,5001,3002,4010,17.759999999999994
2020-05-24,2004,1051,5001,3002,4013,42.67000000000001
2020-05-24,2004,1053,5001,3002,4006,37.48
2020-05-24,2004,1054,5001,3002,4010,251.93
2020-05-24,2004,1060,5007,3002,4006,3.94
2020-05-24,2004,1061,5007,3002,4005,16.079999999999995
2020-05-24,2004,1065,5007,3002,4010,5.279999999999999
2020-05-24,2004,1097,5001,3001,4003,4.5299999999999985
2020-05-24,2004,1104,5001,3001,4018,30.210000000000004
2020-05-24,2004,1243,5001,3004,4019,0.6000000000000002
2020-05-24,2004,1244,5001,3004,4021,1.9800000000000009
2020-05-24,2004,1245,5001,3004,4021,3.05
2020-05-24,2004,1246,5001,3004,4020,3.64
2020-05-24,2004,1247,5001,3004,4020,0.7600000000000001
2020-05-24,2004,1248,5001,3004,4021,3.1500000000000012
2020-05-24,2004,1249,5001,3004,4020,0.21
2020-05-24,2004,1250,5001,3004,4020,0.6800000000000002
2020-05-24,2004,1251,5001,3004,4020,3.9399999999999986
2020-05-24,2005,1019,5000,3002,4014,2.89
2020-05-24,2005,1027,5001,3002,4014,6.959999999999987
2020-05-24,2005,1031,5001,3002,4010,6.23
2020-05-24,2005,1034,5001,3002,4009,6.0
2020-05-24,2005,1037,5001,3002,4002,60.49
2020-05-24,2005,1038,5001,3002,4006,32.53999999999999
2020-05-24,2005,1040,5001,3002,4014,0.9800000000000002
2020-05-24,2005,1042,5001,3002,4006,39.76000000000001
2020-05-24,2005,1044,5001,3002,4008,17.469999999999985
2020-05-24,2005,1048,5001,3002,4014,0.9300000000000002
2020-05-24,2005,1050,5001,3002,4010,5.760000000000002
2020-05-24,2005,1051,5001,3002,4013,54.26000000000001
2020-05-24,2005,1053,5001,3002,4006,17.069999999999997
2020-05-24,2005,1054,5001,3002,4010,169.91999999999985
2020-05-24,2005,1104,5001,3001,4018,0.07
2020-05-24,2005,1122,5001,3003,4022,3.41
2020-05-24,2005,1124,5001,3003,4022,13.829999999999995
2020-05-24,2005,1125,5001,3003,4022,5.8599999999999985
2020-05-24,2005,1127,5001,3003,4022,25.460000000000008
2020-05-24,2005,1129,5001,3003,4022,0.62
2020-05-24,2005,1130,5001,3003,4022,11.919999999999998
2020-05-24,2005,1131,5001,3003,4022,62.33999999999999
2020-05-24,2005,1132,5001,3003,4022,7.97
2020-05-24,2005,1133,5001,3003,4022,2.35
2020-05-24,2005,1134,5001,3003,4022,3.67
2020-05-24,2005,1200,5001,3000,4016,8.530000000000001
2020-05-24,2005,1202,5001,3000,4016,21.4
2020-05-24,2005,1207,5001,3000,4016,3.45
2020-05-24,2005,1208,5001,3000,4016,11.82
2020-05-24,2005,1210,5001,3000,4016,11.340000000000002
2020-05-24,2005,1220,5001,3000,4016,3.5500000000000003
2020-05-24,2005,1229,5002,3000,4016,10.509999999999998
2020-05-24,2005,1232,5010,3000,4015,1.21
2020-05-24,2005,1233,5010,3000,4015,12.31
2020-05-24,2005,1254,5001,3002,4006,1.3
2020-05-24,2005,1266,5001,3000,4015,0.18
2020-05-24,2005,1278,5001,3003,4022,57.01000000000002
2020-05-24,2005,1279,5001,3003,4022,10.96
2020-05-24,2006,1027,5001,3002,4014,5.049999999999992
2020-05-24,2006,1029,5001,3002,4006,39.33000000000001
2020-05-24,2006,1031,5001,3002,4010,21.3
2020-05-24,2006,1032,5001,3002,4010,4.21
2020-05-24,2006,1040,5001,3002,4014,1.15
2020-05-24,2006,1042,5001,3002,4006,8.96
2020-05-24,2006,1044,5001,3002,4008,10.97999999999999
2020-05-24,2006,1048,5001,3002,4014,0.8800000000000001
2020-05-24,2006,1049,5001,3002,4014,0.37
2020-05-24,2006,1051,5001,3002,4013,18.73
2020-05-24,2006,1053,5001,3002,4006,15.479999999999995
2020-05-24,2006,1054,5001,3002,4010,153.20999999999995
2020-05-24,2006,1091,5010,3002,4010,9.05
2020-05-24,2006,1104,5001,3001,4018,4.860000000000001
2020-05-24,2006,1164,5001,3003,4023,0.68
2020-05-24,2006,1166,5001,3003,4023,0.77
2020-05-24,2006,1167,5001,3003,4023,12.599999999999998
2020-05-24,2006,1169,5001,3003,4023,31.489999999999995
2020-05-24,2006,1171,5001,3003,4023,16.599999999999998
2020-05-24,2006,1252,5001,3002,4013,0.4900000000000001
2020-05-24,2007,1001,5000,3002,4006,2.22
2020-05-24,2007,1003,5000,3002,4005,8.04
2020-05-24,2007,1010,5000,3002,4013,0.57
2020-05-24,2007,1012,5000,3002,4008,0.85
2020-05-24,2007,1027,5001,3002,4014,1.4600000000000009
2020-05-24,2007,1029,5001,3002,4006,1.65
2020-05-24,2007,1031,5001,3002,4010,98.89
2020-05-24,2007,1034,5001,3002,4009,7.340000000000002
2020-05-24,2007,1037,5001,3002,4002,29.42
2020-05-24,2007,1038,5001,3002,4006,36.35
2020-05-24,2007,1040,5001,3002,4014,1.1600000000000004
2020-05-24,2007,1042,5001,3002,4006,6.839999999999997
2020-05-24,2007,1044,5001,3002,4008,14.359999999999992
2020-05-24,2007,1051,5001,3002,4013,43.48
2020-05-24,2007,1054,5001,3002,4010,96.41000000000015
2020-05-24,2007,1252,5001,3002,4013,5.289999999999998
2020-05-24,2008,1000,5000,3002,4014,0.05
2020-05-24,2008,1001,5000,3002,4006,0.37
2020-05-24,2008,1003,5000,3002,4005,7.12
2020-05-24,2008,1010,5000,3002,4013,0.55
2020-05-24,2008,1012,5000,3002,4008,0.16
2020-05-24,2008,1027,5001,3002,4014,1.810000000000001
2020-05-24,2008,1031,5001,3002,4010,99.66999999999996
2020-05-24,2008,1034,5001,3002,4009,9.419999999999998
2020-05-24,2008,1037,5001,3002,4002,17.509999999999998
2020-05-24,2008,1038,5001,3002,4006,43.18
2020-05-24,2008,1040,5001,3002,4014,3.0599999999999987
2020-05-24,2008,1044,5001,3002,4008,17.72
2020-05-24,2008,1045,5001,3002,4008,0.4
2020-05-24,2008,1051,5001,3002,4013,38.160000000000025
2020-05-24,2008,1052,5001,3002,4013,1.14
2020-05-24,2008,1054,5001,3002,4010,73.1
2020-05-24,2008,1060,5007,3002,4006,3.370000000000001
2020-05-24,2008,1061,5007,3002,4005,22.710000000000004
2020-05-24,2008,1063,5007,3002,4008,0.6800000000000002
2020-05-24,2008,1066,5007,3002,4013,0.92
2020-05-24,2008,1083,5010,3002,4008,1.59
2020-05-24,2008,1089,5010,3002,4013,2.02
2020-05-24,2008,1091,5010,3002,4010,66.40000000000005
2020-05-24,2009,1027,5001,3002,4014,0.18
2020-05-24,2009,1031,5001,3002,4010,17.349999999999994
2020-05-24,2009,1034,5001,3002,4009,6.94
2020-05-24,2009,1037,5001,3002,4002,3.78
2020-05-24,2009,1038,5001,3002,4006,17.099999999999998
2020-05-24,2009,1040,5001,3002,4014,1.9700000000000009
2020-05-24,2009,1044,5001,3002,4008,7.5699999999999985
2020-05-24,2009,1051,5001,3002,4013,18.789999999999992
2020-05-24,2009,1054,5001,3002,4010,51.41
2020-05-24,2009,1091,5010,3002,4010,1.14
2020-05-24,2009,1125,5001,3003,4022,6.509999999999999
2020-05-24,2009,1131,5001,3003,4022,56.68999999999999
2020-05-24,2009,1136,5001,3003,4011,5.939999999999999
2020-05-24,2009,1137,5001,3003,4000,18.43
2020-05-24,2009,1157,5001,3003,4012,14.42999999999999
2020-05-24,2009,1159,5001,3003,4001,49.82
2020-05-24,2009,1161,5001,3003,4001,7.7
2020-05-24,2009,1162,5001,3003,4001,78.38
2020-05-24,2009,1252,5001,3002,4013,3.2300000000000004
2020-05-24,2009,1258,5001,3003,4000,8.399999999999999
2020-05-24,2010,1001,5000,3002,4006,5.300000000000002
2020-05-24,2010,1003,5000,3002,4005,9.4
2020-05-24,2010,1010,5000,3002,4013,1.88
2020-05-24,2010,1014,5000,3002,4008,0.08
2020-05-24,2010,1027,5001,3002,4014,2.160000000000001
2020-05-24,2010,1029,5001,3002,4006,14.15
2020-05-24,2010,1031,5001,3002,4010,149.82000000000005
2020-05-24,2010,1034,5001,3002,4009,14.369999999999996
2020-05-24,2010,1037,5001,3002,4002,24.69
2020-05-24,2010,1038,5001,3002,4006,66.43999999999997
2020-05-24,2010,1040,5001,3002,4014,3.9899999999999984
2020-05-24,2010,1042,5001,3002,4006,17.799999999999994
2020-05-24,2010,1044,5001,3002,4008,37.19999999999999
2020-05-24,2010,1051,5001,3002,4013,99.27999999999993
2020-05-24,2010,1054,5001,3002,4010,405.0199999999981
2020-05-24,2010,1061,5007,3002,4005,26.160000000000004
2020-05-24,2010,1143,5010,3003,4011,34.21
2020-05-24,2010,1144,5010,3003,4000,41.89000000000001
2020-05-24,2010,1145,5010,3003,4000,82.24999999999999
2020-05-24,2010,1146,5010,3003,4000,9.569999999999997
2020-05-24,2010,1184,5010,3003,4012,34.37000000000002
2020-05-24,2010,1186,5010,3003,4001,134.11999999999992
2020-05-24,2010,1188,5010,3003,4001,101.03000000000007
2020-05-24,2010,1252,5001,3002,4013,12.219999999999995
2020-05-24,2011,1018,5000,3002,4005,5.27
2020-05-24,2011,1019,5000,3002,4014,4.44
2020-05-24,2011,1020,5000,3002,4006,4.919999999999999
2020-05-24,2011,1021,5000,3002,4006,1.97
2020-05-24,2011,1022,5000,3002,4008,6.31
2020-05-24,2011,1023,5000,3002,4013,9.95
2020-05-24,2011,1027,5001,3002,4014,6.199999999999994
2020-05-24,2011,1029,5001,3002,4006,91.30000000000004
2020-05-24,2011,1031,5001,3002,4010,241.89999999999992
2020-05-24,2011,1037,5001,3002,4002,140.5400000000001
2020-05-24,2011,1038,5001,3002,4006,64.97
2020-05-24,2011,1040,5001,3002,4014,8.479999999999983
2020-05-24,2011,1042,5001,3002,4006,79.65000000000003
2020-05-24,2011,1044,5001,3002,4008,32.860000000000035
2020-05-24,2011,1046,5001,3002,4009,30.32999999999999
2020-05-24,2011,1050,5001,3002,4010,28.670000000000005
2020-05-24,2011,1051,5001,3002,4013,32.25000000000001
2020-05-24,2011,1053,5001,3002,4006,35.82
2020-05-24,2011,1054,5001,3002,4010,662.8799999999999
2020-05-24,2011,1060,5007,3002,4006,6.5900000000000025
2020-05-24,2011,1061,5007,3002,4005,17.71
2020-05-24,2011,1065,5007,3002,4010,7.28
2020-05-24,2011,1074,5010,3002,4010,20.76
2020-05-24,2011,1077,5010,3002,4002,37.25
2020-05-24,2011,1078,5010,3002,4006,11.11
2020-05-24,2011,1087,5010,3002,4010,4.65
2020-05-24,2011,1090,5010,3002,4006,11.059999999999995
2020-05-24,2011,1091,5010,3002,4010,129.18
2020-05-24,2011,1098,5001,3001,4004,17.41
2020-05-24,2011,1099,5010,3001,4004,3.82
2020-05-24,2011,1100,5001,3001,4004,18.12
2020-05-24,2011,1101,5001,3001,4004,88.89999999999998
2020-05-24,2011,1102,5001,3001,4004,75.57999999999997
2020-05-24,2011,1103,5001,3001,4018,32.730000000000004
2020-05-24,2011,1104,5001,3001,4018,64.41999999999999
2020-05-24,2011,1106,5007,3001,4004,0.6300000000000001
2020-05-24,2011,1107,5007,3001,4004,2.9
2020-05-24,2011,1108,5010,3001,4004,17.540000000000006
2020-05-24,2011,1109,5010,3001,4018,5.199999999999998
2020-05-24,2011,1110,5010,3001,4018,17.640000000000004
2020-05-24,2011,1246,5001,3004,4020,0.17
2020-05-24,2011,1247,5001,3004,4020,0.06000000000000001
2020-05-24,2011,1250,5001,3004,4020,0.16999999999999998
2020-05-24,2011,1252,5001,3002,4013,9.08
2020-05-24,2012,1027,5001,3002,4014,2.6099999999999994
2020-05-24,2012,1028,5001,3002,4014,0.3300000000000001
2020-05-24,2012,1029,5001,3002,4006,26.24000000000001
2020-05-24,2012,1031,5001,3002,4010,60.68999999999998
2020-05-24,2012,1034,5001,3002,4009,5.03
2020-05-24,2012,1037,5001,3002,4002,46.18000000000002
2020-05-24,2012,1038,5001,3002,4006,13.100000000000005
2020-05-24,2012,1040,5001,3002,4014,0.9700000000000004
2020-05-24,2012,1042,5001,3002,4006,10.340000000000002
2020-05-24,2012,1044,5001,3002,4008,6.669999999999997
2020-05-24,2012,1050,5001,3002,4010,1.59
2020-05-24,2012,1051,5001,3002,4013,11.109999999999996
2020-05-24,2012,1054,5001,3002,4010,70.59
2020-05-24,2012,1065,5007,3002,4010,13.42
2020-05-24,2012,1104,5001,3001,4018,17.989999999999988
2020-05-24,2013,1031,5001,3002,4010,38.31000000000001
2020-05-24,2013,1037,5001,3002,4002,70.04000000000002
2020-05-24,2013,1038,5001,3002,4006,16.589999999999996
2020-05-24,2013,1040,5001,3002,4014,1.6400000000000008
2020-05-24,2013,1042,5001,3002,4006,10.069999999999997
2020-05-24,2013,1044,5001,3002,4008,12.409999999999984
2020-05-24,2013,1051,5001,3002,4013,39.689999999999976
2020-05-24,2013,1054,5001,3002,4010,186.71000000000004
2020-05-24,2013,1061,5007,3002,4005,13.230000000000002
2020-05-24,2013,1143,5010,3003,4011,68.34000000000006
2020-05-24,2013,1144,5010,3003,4000,114.54999999999997
2020-05-24,2013,1145,5010,3003,4000,9.49
2020-05-24,2013,1184,5010,3003,4012,96.50999999999998
2020-05-24,2013,1186,5010,3003,4001,984.7000000000012
2020-05-24,2013,1189,5010,3003,4001,232.79000000000008
2020-05-24,2013,1190,5010,3003,4001,43.11000000000001
2020-05-24,2014,1123,5001,3003,4022,0.51
2020-05-24,2014,1128,5001,3003,4022,2.29
2020-05-24,2014,1131,5001,3003,4022,50.36
2020-05-24,2014,1136,5001,3003,4011,7.1
2020-05-24,2014,1137,5001,3003,4000,0.89
2020-05-24,2014,1138,5010,3003,4022,10.65
2020-05-24,2014,1141,5010,3003,4022,2.21
2020-05-24,2014,1174,5005,3003,4023,11.669999999999995
2020-05-24,2014,1175,5005,3003,4001,106.48000000000002
2020-05-24,2014,1176,5005,3003,4001,3.52
2020-05-24,2014,1178,5005,3003,4023,36.71000000000001
2020-05-24,2014,1179,5005,3003,4023,215.78
2020-05-24,2014,1180,5005,3003,4023,16.11
2020-05-24,2014,1181,5005,3003,4023,266.1699999999998
2020-05-24,2014,1182,5005,3003,4023,48.21
2020-05-24,2014,1186,5010,3003,4001,20.900000000000006
2020-05-24,2014,1193,5001,3000,4017,0.12
2020-05-24,2014,1198,5001,3000,4016,1.22
2020-05-24,2014,1202,5001,3000,4016,0.58
2020-05-24,2014,1207,5001,3000,4016,2.29
2020-05-24,2014,1208,5001,3000,4016,17.62
2020-05-24,2014,1210,5001,3000,4016,11.44
2020-05-24,2014,1213,5001,3000,4016,1.31
2020-05-24,2014,1214,5001,3000,4016,0.69
2020-05-24,2014,1219,5001,3000,4016,1.82
2020-05-24,2014,1222,5001,3000,4016,2.31
2020-05-24,2014,1258,5001,3003,4000,6.509999999999999
2020-05-24,2014,1262,5001,3000,4015,2.32
2020-05-24,2015,1001,5000,3002,4006,0.64
2020-05-24,2015,1003,5000,3002,4005,2.3600000000000003
2020-05-24,2015,1027,5001,3002,4014,4.7999999999999865
2020-05-24,2015,1028,5001,3002,4014,0.30000000000000004
2020-05-24,2015,1037,5001,3002,4002,9.96
2020-05-24,2015,1045,5001,3002,4008,7.829999999999997
2020-05-24,2015,1052,5001,3002,4013,30.03000000000001
2020-05-24,2015,1053,5001,3002,4006,5.57
2020-05-24,2015,1054,5001,3002,4010,82.27000000000002
2020-05-24,2015,1073,5010,3002,4006,22.889999999999986
2020-05-24,2015,1074,5010,3002,4010,39.94000000000001
2020-05-24,2015,1077,5010,3002,4002,8.32
2020-05-24,2015,1078,5010,3002,4006,12.4
2020-05-24,2015,1081,5010,3002,4006,6.919999999999999
2020-05-24,2015,1083,5010,3002,4008,15.06999999999998
2020-05-24,2015,1089,5010,3002,4013,55.8
2020-05-24,2015,1090,5010,3002,4006,5.170000000000001
2020-05-24,2015,1091,5010,3002,4010,148.77
2020-05-24,2015,1252,5001,3002,4013,8.840000000000002
2020-06-24,2000,1001,5000,3002,4006,3.5600000000000005
2020-06-24,2000,1003,5000,3002,4005,25.390000000000004
2020-06-24,2000,1027,5001,3002,4014,5.269999999999991
2020-06-24,2000,1029,5001,3002,4006,39.010000000000026
2020-06-24,2000,1031,5001,3002,4010,281.6899999999999
2020-06-24,2000,1034,5001,3002,4009,25.469999999999995
2020-06-24,2000,1037,5001,3002,4002,93.33999999999996
2020-06-24,2000,1038,5001,3002,4006,97.90999999999997
2020-06-24,2000,1040,5001,3002,4014,7.229999999999982
2020-06-24,2000,1042,5001,3002,4006,19.700000000000006
2020-06-24,2000,1044,5001,3002,4008,46.79
2020-06-24,2000,1045,5001,3002,4008,15.369999999999983
2020-06-24,2000,1049,5001,3002,4014,0.16999999999999998
2020-06-24,2000,1051,5001,3002,4013,87.14000000000004
2020-06-24,2000,1052,5001,3002,4013,54.05
2020-06-24,2000,1054,5001,3002,4010,580.8099999999912
2020-06-24,2000,1074,5010,3002,4010,10.76
2020-06-24,2000,1077,5010,3002,4002,10.340000000000002
2020-06-24,2000,1091,5010,3002,4010,35.66000000000001
2020-06-24,2000,1143,5010,3003,4011,69.50999999999995
2020-06-24,2000,1144,5010,3003,4000,186.74000000000015
2020-06-24,2000,1145,5010,3003,4000,335.2299999999998
2020-06-24,2000,1146,5010,3003,4000,50.459999999999994
2020-06-24,2000,1147,5010,3003,4011,11.059999999999993
2020-06-24,2000,1150,5010,3003,4000,22.25
2020-06-24,2000,1151,5010,3003,4000,14.29
2020-06-24,2000,1154,5010,3003,4022,22.409999999999986
2020-06-24,2000,1156,5010,3003,4023,51.06999999999997
2020-06-24,2000,1183,5010,3003,4012,74.08999999999997
2020-06-24,2000,1184,5010,3003,4012,31.509999999999962
2020-06-24,2000,1185,5010,3003,4001,119.5
2020-06-24,2000,1186,5010,3003,4001,201.56999999999996
2020-06-24,2000,1187,5010,3003,4001,281.4099999999999
2020-06-24,2000,1193,5001,3000,4017,0.11
2020-06-24,2000,1195,5001,3000,4017,2.8399999999999985
2020-06-24,2000,1198,5001,3000,4016,1.04
2020-06-24,2000,1208,5001,3000,4016,11.609999999999998
2020-06-24,2000,1210,5001,3000,4016,39.13
2020-06-24,2000,1213,5001,3000,4016,4.649999999999999
2020-06-24,2000,1214,5001,3000,4016,11.929999999999994
2020-06-24,2000,1215,5001,3000,4016,1.1
2020-06-24,2000,1216,5001,3000,4016,7.920000000000001
2020-06-24,2000,1217,5001,3000,4016,0.61
2020-06-24,2000,1219,5001,3000,4016,0.4300000000000001
2020-06-24,2000,1222,5001,3000,4016,12.529999999999998
2020-06-24,2000,1239,5010,3000,4016,7.97
2020-06-24,2000,1241,5010,3000,4016,0.34
2020-06-24,2000,1242,5010,3000,4016,0.31
2020-06-24,2000,1252,5001,3002,4013,7.519999999999994
2020-06-24,2001,1000,5000,3002,4014,0.17
2020-06-24,2001,1001,5000,3002,4006,0.51
2020-06-24,2001,1003,5000,3002,4005,2.19
2020-06-24,2001,1010,5000,3002,4013,0.63
2020-06-24,2001,1012,5000,3002,4008,0.04
2020-06-24,2001,1016,5000,3002,4013,1.38
2020-06-24,2001,1017,5000,3002,4007,0.04
2020-06-24,2001,1027,5001,3002,4014,1.1900000000000002
2020-06-24,2001,1029,5001,3002,4006,7.539999999999997
2020-06-24,2001,1031,5001,3002,4010,10.96
2020-06-24,2001,1034,5001,3002,4009,2.2
2020-06-24,2001,1037,5001,3002,4002,2.5000000000000004
2020-06-24,2001,1040,5001,3002,4014,0.36
2020-06-24,2001,1041,5001,3002,4014,2.96
2020-06-24,2001,1044,5001,3002,4008,4.659999999999998
2020-06-24,2001,1048,5001,3002,4014,0.01
2020-06-24,2001,1049,5001,3002,4014,0.32
2020-06-24,2001,1051,5001,3002,4013,13.009999999999998
2020-06-24,2001,1054,5001,3002,4010,50.25
2020-06-24,2001,1096,5001,3001,4003,16.04
2020-06-24,2001,1157,5001,3003,4012,1.82
2020-06-24,2001,1159,5001,3003,4001,29.27
2020-06-24,2001,1166,5001,3003,4023,7.97
2020-06-24,2001,1167,5001,3003,4023,14.23
2020-06-24,2001,1169,5001,3003,4023,16.120000000000005
2020-06-24,2001,1170,5001,3003,4023,2.13
2020-06-24,2001,1171,5001,3003,4023,53.00999999999999
2020-06-24,2001,1243,5001,3004,4019,1.31
2020-06-24,2001,1244,5001,3004,4021,2.65
2020-06-24,2001,1245,5001,3004,4021,0.57
2020-06-24,2001,1246,5001,3004,4020,0.17
2020-06-24,2001,1247,5001,3004,4020,0.26
2020-06-24,2001,1248,5001,3004,4021,2.1
2020-06-24,2001,1250,5001,3004,4020,1.18
2020-06-24,2001,1251,5001,3004,4020,0.67
2020-06-24,2001,1252,5001,3002,4013,1.02
2020-06-24,2002,1000,5000,3002,4014,0.58
2020-06-24,2002,1001,5000,3002,4006,1.02
2020-06-24,2002,1003,5000,3002,4005,0.96
2020-06-24,2002,1010,5000,3002,4013,1.41
2020-06-24,2002,1012,5000,3002,4008,2.65
2020-06-24,2002,1027,5001,3002,4014,2.6999999999999997
2020-06-24,2002,1029,5001,3002,4006,7.489999999999998
2020-06-24,2002,1031,5001,3002,4010,15.569999999999995
2020-06-24,2002,1034,5001,3002,4009,13.98
2020-06-24,2002,1037,5001,3002,4002,102.28000000000004
2020-06-24,2002,1038,5001,3002,4006,33.88
2020-06-24,2002,1040,5001,3002,4014,4.169999999999997
2020-06-24,2002,1042,5001,3002,4006,22.89000000000001
2020-06-24,2002,1044,5001,3002,4008,12.52
2020-06-24,2002,1045,5001,3002,4008,21.299999999999983
2020-06-24,2002,1047,5001,3002,4009,3.5599999999999987
2020-06-24,2002,1048,5001,3002,4014,1.7500000000000009
2020-06-24,2002,1050,5001,3002,4010,35.41
2020-06-24,2002,1051,5001,3002,4013,16.980000000000004
2020-06-24,2002,1052,5001,3002,4013,61.61999999999999
2020-06-24,2002,1053,5001,3002,4006,25.3
2020-06-24,2002,1054,5001,3002,4010,362.939999999998
2020-06-24,2002,1061,5007,3002,4005,28.74000000000001
2020-06-24,2002,1068,5009,3002,4006,20.96
2020-06-24,2002,1069,5009,3002,4005,32.230000000000004
2020-06-24,2002,1070,5009,3002,4002,32.57
2020-06-24,2002,1071,5009,3002,4009,34.28
2020-06-24,2002,1091,5010,3002,4010,14.93
2020-06-24,2002,1157,5001,3003,4012,9.69999999999999
2020-06-24,2002,1158,5001,3003,4001,7.85
2020-06-24,2002,1159,5001,3003,4001,68.55000000000003
2020-06-24,2002,1163,5001,3003,4012,4.659999999999998
2020-06-24,2002,1166,5001,3003,4023,31.66
2020-06-24,2002,1169,5001,3003,4023,35.55999999999999
2020-06-24,2002,1171,5001,3003,4023,2.67
2020-06-24,2002,1173,5001,3003,4001,95.95
2020-06-24,2002,1250,5001,3004,4020,0.14
2020-06-24,2002,1252,5001,3002,4013,0.7000000000000001
2020-06-24,2002,1255,5001,3002,4013,2.4600000000000004
2020-06-24,2002,1274,5009,3002,4006,9.1
2020-06-24,2002,1275,5009,3002,4005,16.68
2020-06-24,2002,1276,5009,3002,4002,39.13
2020-06-24,2002,1277,5009,3002,4009,4.55
2020-06-24,2003,1027,5001,3002,4014,3.7699999999999982
2020-06-24,2003,1029,5001,3002,4006,11.389999999999995
2020-06-24,2003,1031,5001,3002,4010,5.36
2020-06-24,2003,1034,5001,3002,4009,1.45
2020-06-24,2003,1037,5001,3002,4002,44.52
2020-06-24,2003,1038,5001,3002,4006,4.64
2020-06-24,2003,1040,5001,3002,4014,0.03
2020-06-24,2003,1042,5001,3002,4006,23.96
2020-06-24,2003,1044,5001,3002,4008,5.749999999999999
2020-06-24,2003,1050,5001,3002,4010,10.06
2020-06-24,2003,1051,5001,3002,4013,8.559999999999999
2020-06-24,2003,1053,5001,3002,4006,5.969999999999999
2020-06-24,2003,1054,5001,3002,4010,141.85000000000005
2020-06-24,2003,1103,5001,3001,4018,2.5700000000000003
2020-06-24,2003,1104,5001,3001,4018,2.3300000000000005
2020-06-24,2003,1164,5001,3003,4023,13.330000000000002
2020-06-24,2003,1166,5001,3003,4023,5.08
2020-06-24,2003,1167,5001,3003,4023,22.75
2020-06-24,2003,1168,5001,3003,4023,2.93
2020-06-24,2003,1169,5001,3003,4023,92.06
2020-06-24,2003,1171,5001,3003,4023,1.3
2020-06-24,2003,1192,5001,3000,4016,2.13
2020-06-24,2003,1198,5001,3000,4016,0.91
2020-06-24,2003,1201,5001,3000,4016,14.660000000000002
2020-06-24,2003,1204,5001,3000,4016,2.03
2020-06-24,2003,1219,5001,3000,4016,0.26
2020-06-24,2003,1220,5001,3000,4016,1.77
2020-06-24,2003,1229,5002,3000,4016,0.07
2020-06-24,2003,1231,5010,3000,4015,2.67
2020-06-24,2003,1232,5010,3000,4015,15.95
2020-06-24,2003,1233,5010,3000,4015,53.74
2020-06-24,2003,1234,5010,3000,4015,2.12
2020-06-24,2003,1236,5010,3000,4015,4.120000000000001
2020-06-24,2003,1237,5010,3000,4015,25.97
2020-06-24,2003,1267,5001,3000,4015,0.19
2020-06-24,2003,1268,5001,3000,4015,0.06
2020-06-24,2003,1269,5001,3000,4015,1.71
2020-06-24,2003,1273,5001,3000,4016,0.3500000000000001
2020-06-24,2003,1281,5001,3000,4016,0.99
2020-06-24,2003,1282,5001,3000,4017,0.08
2020-06-24,2003,1283,5001,3000,4016,2.94
2020-06-24,2003,1285,5001,3000,4016,5.96
2020-06-24,2004,1000,5000,3002,4014,0.17
2020-06-24,2004,1001,5000,3002,4006,0.41
2020-06-24,2004,1002,5000,3002,4006,3.67
2020-06-24,2004,1003,5000,3002,4005,15.12
2020-06-24,2004,1007,5000,3002,4009,5.01
2020-06-24,2004,1009,5000,3002,4009,3.58
2020-06-24,2004,1010,5000,3002,4013,1.95
